hotel,is_canceled,lead_time,arrival_date,stays_in_week_nights,adults,children,babies,country,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_year,arrival_month,arrival_quarter,arrival_day_of_week,total_nights,total_guests,match_room_type,lead_time_bucket,has_special_request,is_high_risk,lead_time_bucket_encoded,meal_BB,meal_FB,meal_HB,meal_SC,meal_Undefined,market_segment_Aviation,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,distribution_channel_Corporate,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,distribution_channel_Undefined,deposit_type_No Deposit,deposit_type_Non Refund,deposit_type_Refundable,customer_type_Contract,customer_type_Group,customer_type_Transient,customer_type_Transient-Party,reserved_room_type_A,reserved_room_type_B,reserved_room_type_C,reserved_room_type_D,reserved_room_type_E,reserved_room_type_F,reserved_room_type_G,reserved_room_type_H,reserved_room_type_L,assigned_room_type_A,assigned_room_type_B,assigned_room_type_C,assigned_room_type_D,assigned_room_type_E,assigned_room_type_F,assigned_room_type_G,assigned_room_type_H,assigned_room_type_I,assigned_room_type_K,assigned_room_type_L
1,1,85,2015-08-11,5,2,0,0,PRT,0,0,0,0,0,120.6,0,0,Canceled,2015-05-23,2015,8,3,1,5,2,1,Medium,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,33,2015-08-12,1,1,0,0,PRT,0,0,0,0,0,191.0,0,0,No-Show,2015-08-12,2015,8,3,2,1,1,1,Medium,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,2015-08-12,1,2,0,1,PRT,0,0,0,0,0,191.0,0,2,Canceled,2015-08-12,2015,8,3,2,1,3,1,Last_minute,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,33,2015-08-12,1,2,0,0,PRT,0,0,0,0,0,252.0,0,1,Check-Out,2015-08-13,2015,8,3,2,1,2,1,Medium,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,47,2015-08-12,3,2,0,0,FRA,0,0,0,0,0,157.08,0,2,Check-Out,2015-08-15,2015,8,3,2,3,2,1,Medium,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,2,2015-08-12,3,2,0,0,PRT,0,0,0,0,0,258.33,0,1,No-Show,2015-08-12,2015,8,3,2,3,2,1,Last_minute,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,22,2015-08-12,4,2,0,0,PRT,0,0,0,1,0,211.0,0,3,Canceled,2015-08-03,2015,8,3,2,4,2,1,Short,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,55,2015-08-12,5,2,0,0,PRT,0,0,0,0,0,133.21,0,0,Canceled,2015-06-19,2015,8,3,2,5,2,1,Medium,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,68,2015-08-12,6,2,0,0,PRT,0,0,0,0,0,173.5,0,0,Canceled,2015-08-11,2015,8,3,2,6,2,1,Medium,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,128,2015-08-12,8,1,0,0,PRT,0,0,0,0,0,90.95,0,1,Canceled,2015-06-15,2015,8,3,2,8,1,0,Long,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,128,2015-08-12,8,2,0,0,FRA,0,0,0,0,0,90.95,0,1,Check-Out,2015-08-22,2015,8,3,2,8,2,0,Long,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,78,2015-08-12,4,2,0,0,PRT,0,0,0,0,0,134.0,0,0,Check-Out,2015-08-17,2015,8,3,2,4,2,1,Medium,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,85,2015-08-12,10,2,0,0,PRT,0,0,0,0,0,120.6,0,0,Canceled,2015-06-17,2015,8,3,2,10,2,1,Medium,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,2015-08-13,1,2,0,0,FRA,0,0,0,0,0,172.0,0,1,Check-Out,2015-08-14,2015,8,3,3,1,2,0,Last_minute,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,9,2015-08-13,1,2,0,0,CN,0,0,0,0,0,184.45,1,0,Check-Out,2015-08-14,2015,8,3,3,1,2,0,Short,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,2015-08-13,1,3,0,0,IRL,0,0,0,0,0,158.0,1,1,Check-Out,2015-08-14,2015,8,3,3,1,3,0,Last_minute,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,9,2015-08-13,1,2,0,0,PRT,0,0,0,0,0,184.45,0,0,Canceled,2015-08-13,2015,8,3,3,1,2,1,Short,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,120,2015-08-13,2,2,0,0,PRT,0,0,0,0,0,120.6,0,0,Canceled,2015-06-22,2015,8,3,3,2,2,1,Long,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,72,2015-08-13,3,2,0,0,PRT,0,0,0,0,0,114.14,0,1,Canceled,2015-06-02,2015,8,3,3,3,2,1,Medium,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,23,2015-08-13,3,2,0,0,ESP,0,0,0,0,0,168.8,0,0,Check-Out,2015-08-16,2015,8,3,3,3,2,0,Short,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,8,2015-08-13,3,2,0,0,PRT,0,0,0,0,0,178.33,0,2,Canceled,2015-08-12,2015,8,3,3,3,2,1,Short,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,47,2015-08-13,3,2,1,1,RUS,0,0,0,0,0,255.0,0,2,Check-Out,2015-08-16,2015,8,3,3,3,4,1,Medium,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,135,2015-08-13,3,2,0,0,ESP,0,0,0,0,0,196.0,0,1,Check-Out,2015-08-17,2015,8,3,3,3,2,1,Long,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,76,2015-08-13,3,2,0,0,GBR,0,0,0,0,0,87.91,0,1,Check-Out,2015-08-17,2015,8,3,3,3,2,1,Medium,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,15,2015-08-13,3,2,0,0,PRT,0,0,0,0,0,211.0,0,0,Canceled,2015-08-11,2015,8,3,3,3,2,1,Short,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,23,2015-08-13,3,2,0,0,PRT,0,0,0,0,0,187.2,0,2,Canceled,2015-07-29,2015,8,3,3,3,2,1,Short,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,87,2015-08-13,3,2,0,0,ESP,0,0,0,1,0,154.0,0,2,Check-Out,2015-08-18,2015,8,3,3,3,2,0,Medium,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,19,2015-08-13,3,1,0,0,PRT,0,0,0,0,0,243.0,0,1,Check-Out,2015-08-18,2015,8,3,3,3,1,1,Short,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,21,2015-08-13,3,2,1,0,PRT,0,0,0,0,0,222.2,0,2,Check-Out,2015-08-18,2015,8,3,3,3,3,0,Short,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,19,2015-08-13,3,2,0,1,PRT,0,0,0,0,0,243.0,0,2,Check-Out,2015-08-18,2015,8,3,3,3,3,1,Short,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,23,2015-08-13,3,1,0,0,PRT,0,0,0,0,0,178.2,0,2,Canceled,2015-07-29,2015,8,3,3,3,1,1,Short,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,89,2015-08-13,5,2,0,0,PRT,0,0,0,0,0,107.2,0,2,Canceled,2015-08-11,2015,8,3,3,5,2,0,Medium,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,2015-08-14,1,2,2,0,CHE,0,0,0,0,0,203.0,0,0,Check-Out,2015-08-15,2015,8,3,4,1,4,1,Last_minute,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,2015-08-14,1,2,0,0,PRT,0,0,0,1,0,173.0,0,0,Check-Out,2015-08-15,2015,8,3,4,1,2,0,Last_minute,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,2015-08-14,1,2,0,0,PRT,0,0,0,0,0,172.0,0,2,Check-Out,2015-08-15,2015,8,3,4,1,2,0,Last_minute,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,2015-08-14,1,2,0,0,PRT,0,0,0,0,0,120.6,0,0,Check-Out,2015-08-15,2015,8,3,4,1,2,0,Last_minute,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,2015-08-14,1,2,0,0,CHN,0,0,0,0,0,172.0,0,2,Check-Out,2015-08-15,2015,8,3,4,1,2,0,Last_minute,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,38,2015-08-14,2,3,0,0,ESP,0,0,0,1,0,262.1101999999976,0,2,Check-Out,2015-08-16,2015,8,3,4,2,3,0,Medium,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,21,2015-08-14,2,2,0,0,ESP,0,0,0,0,0,236.0,0,1,Check-Out,2015-08-16,2015,8,3,4,2,2,1,Short,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,34,2015-08-14,2,2,2,0,PRT,0,0,0,1,0,262.1101999999976,0,0,Canceled,2015-08-04,2015,8,3,4,2,4,1,Medium,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,51,2015-08-14,2,2,0,0,PRT,0,0,0,0,0,232.0,0,1,Canceled,2015-06-26,2015,8,3,4,2,2,1,Medium,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,38,2015-08-14,2,2,0,0,ESP,0,0,0,0,0,223.0,0,1,Check-Out,2015-08-16,2015,8,3,4,2,2,0,Medium,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,2015-08-14,2,3,0,0,PRT,0,0,0,0,0,178.67,0,2,Check-Out,2015-08-17,2015,8,3,4,2,3,0,Last_minute,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,84,2015-08-14,2,2,0,0,PRT,0,0,0,0,0,133.0,0,0,Canceled,2015-05-29,2015,8,3,4,2,2,1,Medium,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,63,2015-08-14,2,2,0,0,PRT,0,0,0,0,0,195.5,0,0,Canceled,2015-07-31,2015,8,3,4,2,2,1,Medium,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,7,2015-08-14,2,2,0,0,PRT,0,0,0,0,0,167.25,0,0,Check-Out,2015-08-18,2015,8,3,4,2,2,1,Last_minute,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,91,2015-08-14,2,2,0,0,PRT,0,0,0,0,0,209.0,0,0,Canceled,2015-05-25,2015,8,3,4,2,2,1,Long,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,81,2015-08-14,3,2,0,0,PRT,0,0,0,0,0,166.0,1,0,Check-Out,2015-08-19,2015,8,3,4,3,2,1,Medium,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,6,2015-08-14,3,2,0,0,ESP,0,0,0,0,0,195.8,1,1,Check-Out,2015-08-19,2015,8,3,4,3,2,1,Last_minute,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,64,2015-08-14,5,3,0,0,PRT,0,0,0,0,0,229.0,0,1,Canceled,2015-06-15,2015,8,3,4,5,3,1,Medium,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,52,2015-08-14,5,2,1,0,PRT,0,0,0,2,0,160.0,1,0,Check-Out,2015-08-21,2015,8,3,4,5,3,1,Medium,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,22,2015-08-14,5,2,0,0,PRT,0,0,0,0,0,262.1101999999976,0,0,Canceled,2015-08-05,2015,8,3,4,5,2,1,Short,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,150,2015-08-14,5,2,0,0,NLD,0,0,0,0,0,96.3,0,1,Check-Out,2015-08-21,2015,8,3,4,5,2,1,Long,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,64,2015-08-14,5,2,0,0,NLD,0,0,0,0,0,107.0,0,0,Check-Out,2015-08-21,2015,8,3,4,5,2,1,Medium,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,22,2015-08-14,5,2,2,0,PRT,0,0,0,1,0,262.0,0,2,Canceled,2015-08-05,2015,8,3,4,5,4,1,Short,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,3,2015-08-15,1,2,0,0,PRT,0,0,0,0,0,182.5,0,1,Check-Out,2015-08-17,2015,8,3,5,1,2,0,Last_minute,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,68,2015-08-15,2,2,0,0,PRT,0,0,0,0,0,157.0,0,1,Check-Out,2015-08-19,2015,8,3,5,2,2,1,Medium,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,35,2015-08-15,2,2,0,0,PRT,0,0,0,0,0,234.0,1,0,Check-Out,2015-08-19,2015,8,3,5,2,2,0,Medium,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,2,2015-08-15,2,2,2,0,USA,0,0,0,0,0,242.5,0,0,Check-Out,2015-08-19,2015,8,3,5,2,4,1,Last_minute,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,11,2015-08-15,3,2,0,0,PRT,0,0,0,0,0,158.4,0,2,Canceled,2015-08-06,2015,8,3,5,3,2,1,Short,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,80,2015-08-15,3,2,0,1,PRT,0,0,0,1,0,208.0,0,3,Canceled,2015-06-08,2015,8,3,5,3,3,1,Medium,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,80,2015-08-15,3,3,0,0,PRT,0,0,0,0,0,183.45,0,1,Canceled,2015-08-05,2015,8,3,5,3,3,1,Medium,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,72,2015-08-15,3,3,0,0,ESP,0,0,0,0,0,131.2,0,1,Check-Out,2015-08-20,2015,8,3,5,3,3,1,Medium,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,80,2015-08-15,3,2,0,0,PRT,0,0,0,0,0,133.0,0,1,Canceled,2015-08-05,2015,8,3,5,3,2,1,Medium,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,77,2015-08-15,3,2,0,0,PRT,0,0,0,0,0,135.0,0,1,Check-Out,2015-08-20,2015,8,3,5,3,2,1,Medium,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,31,2015-08-15,4,2,0,0,PRT,0,0,0,0,0,248.0,0,1,Check-Out,2015-08-21,2015,8,3,5,4,2,1,Medium,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,77,2015-08-15,4,3,0,0,PRT,0,0,0,0,0,209.2,0,0,Canceled,2015-06-04,2015,8,3,5,4,3,1,Medium,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,93,2015-08-15,4,2,0,0,ESP,0,0,0,0,0,107.0,0,0,Check-Out,2015-08-21,2015,8,3,5,4,2,1,Long,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,31,2015-08-15,4,2,0,0,PRT,0,0,0,0,0,262.1101999999976,1,1,Check-Out,2015-08-21,2015,8,3,5,4,2,1,Medium,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,89,2015-08-15,5,3,0,0,PRT,0,0,0,1,0,156.45,0,1,Check-Out,2015-08-22,2015,8,3,5,5,3,1,Medium,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,68,2015-08-15,5,2,0,0,PRT,0,0,0,0,0,135.0,0,0,Canceled,2015-07-21,2015,8,3,5,5,2,1,Medium,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,72,2015-08-15,5,2,0,0,PRT,0,0,0,0,0,149.0,0,0,Canceled,2015-07-08,2015,8,3,5,5,2,1,Medium,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,65,2015-08-15,5,2,0,0,PRT,0,0,0,0,0,107.0,0,0,Check-Out,2015-08-22,2015,8,3,5,5,2,1,Medium,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,71,2015-08-15,5,2,0,0,PRT,0,0,0,0,0,135.0,0,0,Canceled,2015-07-21,2015,8,3,5,5,2,1,Medium,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,65,2015-08-15,5,2,0,0,PRT,0,0,0,0,0,135.0,0,0,Canceled,2015-06-11,2015,8,3,5,5,2,1,Medium,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,89,2015-08-15,5,2,1,0,PRT,0,0,0,0,0,145.75,1,1,Check-Out,2015-08-22,2015,8,3,5,5,3,1,Medium,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,98,2015-08-15,5,2,0,0,PRT,0,0,0,0,0,132.6,0,1,Canceled,2015-08-04,2015,8,3,5,5,2,1,Long,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,26,2015-08-15,5,2,0,0,PRT,0,0,0,1,0,200.71,1,0,Check-Out,2015-08-22,2015,8,3,5,5,2,1,Short,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,67,2015-08-15,5,2,0,0,PRT,0,0,0,1,0,198.71,0,0,Canceled,2015-07-25,2015,8,3,5,5,2,1,Medium,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
